boroct2010,variable_num,label,estimate
2007900,13,HHI 75-100k,213
2007900,14,HHI 100-125k,97
2007900,15,HHI 125-150k,0
2007900,16,HHI 150-200k,0
2007900,17,HHI 200k+,55
2008300,2,HHI <10k,382
2008300,3,HHI 10-15k,218
2008300,4,HHI 15-20k,99
2008300,5,HHI 20-25k,186
2008300,6,HHI 25-30k,87
2008300,7,HHI 30-35k,149
2008300,8,HHI 35-40k,92
2008300,9,HHI 40-45k,158
2008300,10,HHI 45-50k,39
2008300,11,HHI 50-60k,93
2008300,12,HHI 60-75k,228
2008300,13,HHI 75-100k,164
2008300,14,HHI 100-125k,103
2008300,15,HHI 125-150k,57
2008300,16,HHI 150-200k,31
2008300,17,HHI 200k+,66
2008400,2,HHI <10k,45
2008400,3,HHI 10-15k,14
2008400,4,HHI 15-20k,26
2008400,5,HHI 20-25k,0
2008400,6,HHI 25-30k,30
2008400,7,HHI 30-35k,11
2008400,8,HHI 35-40k,15
2008400,9,HHI 40-45k,4
2008400,10,HHI 45-50k,27
2008400,11,HHI 50-60k,27
2008400,12,HHI 60-75k,97
2008400,13,HHI 75-100k,200
2008400,14,HHI 100-125k,118
2008400,15,HHI 125-150k,48
2008400,16,HHI 150-200k,69
2008400,17,HHI 200k+,22
2008500,2,HHI <10k,339
2008500,3,HHI 10-15k,220
2008500,4,HHI 15-20k,147
2008500,5,HHI 20-25k,93
2008500,6,HHI 25-30k,120
2008500,7,HHI 30-35k,215
2008500,8,HHI 35-40k,84
2008500,9,HHI 40-45k,45
2008500,10,HHI 45-50k,53
2008500,11,HHI 50-60k,193
2008500,12,HHI 60-75k,113
2008500,13,HHI 75-100k,115
2008500,14,HHI 100-125k,150
2008500,15,HHI 125-150k,12
2008500,16,HHI 150-200k,26
2008500,17,HHI 200k+,27
2008600,2,HHI <10k,397
2008600,3,HHI 10-15k,209
2008600,4,HHI 15-20k,73
2008600,5,HHI 20-25k,166
2008600,6,HHI 25-30k,73
2008600,7,HHI 30-35k,43
2008600,8,HHI 35-40k,59
2008600,9,HHI 40-45k,89
2008600,10,HHI 45-50k,37
2008600,11,HHI 50-60k,42
2008600,12,HHI 60-75k,50
2008600,13,HHI 75-100k,73
2008600,14,HHI 100-125k,22
2008600,15,HHI 125-150k,47
2008600,16,HHI 150-200k,60
2008600,17,HHI 200k+,20
2008700,2,HHI <10k,479
2008700,3,HHI 10-15k,275
2008700,4,HHI 15-20k,216
2008700,5,HHI 20-25k,77
2008700,6,HHI 25-30k,121
2008700,7,HHI 30-35k,114
2008700,8,HHI 35-40k,192
2008700,9,HHI 40-45k,69
2008700,10,HHI 45-50k,58
2008700,11,HHI 50-60k,81
2008700,12,HHI 60-75k,90
2008700,13,HHI 75-100k,153
2008700,14,HHI 100-125k,99
2008700,15,HHI 125-150k,0
2008700,16,HHI 150-200k,12
2008700,17,HHI 200k+,20
2008900,2,HHI <10k,235
2008900,3,HHI 10-15k,106
2008900,4,HHI 15-20k,52
2008900,5,HHI 20-25k,147
2008900,6,HHI 25-30k,80
2008900,7,HHI 30-35k,18
2008900,8,HHI 35-40k,94
2008900,9,HHI 40-45k,53
2008900,10,HHI 45-50k,11
2008900,11,HHI 50-60k,97
2008900,12,HHI 60-75k,49
2008900,13,HHI 75-100k,98
2008900,14,HHI 100-125k,99
2008900,15,HHI 125-150k,22
2008900,16,HHI 150-200k,16
2008900,17,HHI 200k+,0
2009000,2,HHI <10k,270
2009000,3,HHI 10-15k,141
2009000,4,HHI 15-20k,69
2009000,5,HHI 20-25k,110
2009000,6,HHI 25-30k,95
2009000,7,HHI 30-35k,117
2009000,8,HHI 35-40k,10
2009000,9,HHI 40-45k,13
2009000,10,HHI 45-50k,35
2009000,11,HHI 50-60k,67
2009000,12,HHI 60-75k,56
2009000,13,HHI 75-100k,46
2009000,14,HHI 100-125k,42
2009000,15,HHI 125-150k,26
2009000,16,HHI 150-200k,32
2009000,17,HHI 200k+,35
2009200,2,HHI <10k,176
2009200,3,HHI 10-15k,106
2009200,4,HHI 15-20k,153
2009200,5,HHI 20-25k,110
2009200,6,HHI 25-30k,127
2009200,7,HHI 30-35k,52
2009200,8,HHI 35-40k,71
2009200,9,HHI 40-45k,49
2009200,10,HHI 45-50k,76
2009200,11,HHI 50-60k,169
2009200,12,HHI 60-75k,171
2009200,13,HHI 75-100k,193
2009200,14,HHI 100-125k,188
2009200,15,HHI 125-150k,25
2009200,16,HHI 150-200k,71
2009200,17,HHI 200k+,112
2009300,2,HHI <10k,343
2009300,3,HHI 10-15k,170
2009300,4,HHI 15-20k,159
2009300,5,HHI 20-25k,125
2009300,6,HHI 25-30k,55
2009300,7,HHI 30-35k,72
2009300,8,HHI 35-40k,139
2009300,9,HHI 40-45k,193
2009300,10,HHI 45-50k,0
2009300,11,HHI 50-60k,87
2009300,12,HHI 60-75k,146
2009300,13,HHI 75-100k,38
2009300,14,HHI 100-125k,47
2009300,15,HHI 125-150k,31
2009300,16,HHI 150-200k,188
2009300,17,HHI 200k+,0
2009600,2,HHI <10k,84
2009600,3,HHI 10-15k,71
2009600,4,HHI 15-20k,29
2009600,5,HHI 20-25k,49
2009600,6,HHI 25-30k,54
2009600,7,HHI 30-35k,30
2009600,8,HHI 35-40k,0
2009600,9,HHI 40-45k,42
2009600,10,HHI 45-50k,18
2009600,11,HHI 50-60k,61
2009600,12,HHI 60-75k,72
2009600,13,HHI 75-100k,126
2009600,14,HHI 100-125k,31
2009600,15,HHI 125-150k,37
2009600,16,HHI 150-200k,32
2009600,17,HHI 200k+,29
2009800,2,HHI <10k,149
2009800,3,HHI 10-15k,118
2009800,4,HHI 15-20k,51
2009800,5,HHI 20-25k,60
2009800,6,HHI 25-30k,72
2009800,7,HHI 30-35k,32
2009800,8,HHI 35-40k,104
2009800,9,HHI 40-45k,141
2009800,10,HHI 45-50k,30
2009800,11,HHI 50-60k,59
2009800,12,HHI 60-75k,181
2009800,13,HHI 75-100k,278
2009800,14,HHI 100-125k,148
2009800,15,HHI 125-150k,83
2009800,16,HHI 150-200k,130
2009800,17,HHI 200k+,90
2011000,2,HHI <10k,0
2011000,3,HHI 10-15k,0
2011000,4,HHI 15-20k,0
2011000,5,HHI 20-25k,0
2011000,6,HHI 25-30k,0
2011000,7,HHI 30-35k,0
2011000,8,HHI 35-40k,0
2011000,9,HHI 40-45k,0
2011000,10,HHI 45-50k,0
2011000,11,HHI 50-60k,0
2011000,12,HHI 60-75k,0
2011000,13,HHI 75-100k,0
2011000,14,HHI 100-125k,0
2011000,15,HHI 125-150k,0
2011000,16,HHI 150-200k,0
2011000,17,HHI 200k+,0
2011502,2,HHI <10k,312
2011502,3,HHI 10-15k,266
2011502,4,HHI 15-20k,119
2011502,5,HHI 20-25k,124
2011502,6,HHI 25-30k,70
2011502,7,HHI 30-35k,0
2011502,8,HHI 35-40k,49
2011502,9,HHI 40-45k,74
2011502,10,HHI 45-50k,28
2011502,11,HHI 50-60k,29
2011502,12,HHI 60-75k,57
2011502,13,HHI 75-100k,109
2011502,14,HHI 100-125k,9
2011502,15,HHI 125-150k,0
2011502,16,HHI 150-200k,0
2011502,17,HHI 200k+,58
2011700,2,HHI <10k,131
2011700,3,HHI 10-15k,21
2011700,4,HHI 15-20k,74
2011700,5,HHI 20-25k,79
2011700,6,HHI 25-30k,10
2011700,7,HHI 30-35k,7
2011700,8,HHI 35-40k,40
2011700,9,HHI 40-45k,36
2011700,10,HHI 45-50k,23
2011700,11,HHI 50-60k,36
2011700,12,HHI 60-75k,25
2011700,13,HHI 75-100k,30
2011700,14,HHI 100-125k,5
2011700,15,HHI 125-150k,0
2011700,16,HHI 150-200k,9
2011700,17,HHI 200k+,0
2011800,2,HHI <10k,41
2011800,3,HHI 10-15k,125
2011800,4,HHI 15-20k,90
2011800,5,HHI 20-25k,21
2011800,6,HHI 25-30k,54
2011800,7,HHI 30-35k,8
2011800,8,HHI 35-40k,25
2011800,9,HHI 40-45k,16
2011800,10,HHI 45-50k,76
2011800,11,HHI 50-60k,49
2011800,12,HHI 60-75k,220
2011800,13,HHI 75-100k,246
2011800,14,HHI 100-125k,187
2011800,15,HHI 125-150k,168
2011800,16,HHI 150-200k,140
2011800,17,HHI 200k+,150
2011900,2,HHI <10k,432
2011900,3,HHI 10-15k,170
2011900,4,HHI 15-20k,112
2011900,5,HHI 20-25k,158
2011900,6,HHI 25-30k,135
2011900,7,HHI 30-35k,160
2011900,8,HHI 35-40k,100
2011900,9,HHI 40-45k,91
2011900,10,HHI 45-50k,39
2011900,11,HHI 50-60k,165
2011900,12,HHI 60-75k,146
2011900,13,HHI 75-100k,111
2011900,14,HHI 100-125k,75
2011900,15,HHI 125-150k,7
2011900,16,HHI 150-200k,13
2011900,17,HHI 200k+,19
2012101,2,HHI <10k,149
2012101,3,HHI 10-15k,64
2012101,4,HHI 15-20k,55
2012101,5,HHI 20-25k,65
2012101,6,HHI 25-30k,56
2012101,7,HHI 30-35k,40
2012101,8,HHI 35-40k,62
2012101,9,HHI 40-45k,56
2012101,10,HHI 45-50k,29
2012101,11,HHI 50-60k,31
2012101,12,HHI 60-75k,131
2012101,13,HHI 75-100k,93
2012101,14,HHI 100-125k,45
2012101,15,HHI 125-150k,37
2012101,16,HHI 150-200k,22
2012101,17,HHI 200k+,40
2012102,2,HHI <10k,97
2012102,3,HHI 10-15k,93
2012102,4,HHI 15-20k,37
2012102,5,HHI 20-25k,64
2012102,6,HHI 25-30k,62
2012102,7,HHI 30-35k,12
2012102,8,HHI 35-40k,22
2012102,9,HHI 40-45k,22
2012102,10,HHI 45-50k,40
2012102,11,HHI 50-60k,32
2012102,12,HHI 60-75k,5
2012102,13,HHI 75-100k,1
2012102,14,HHI 100-125k,27
2012102,15,HHI 125-150k,9
2012102,16,HHI 150-200k,0
2012102,17,HHI 200k+,0
2012300,2,HHI <10k,276
2012300,3,HHI 10-15k,220
2012300,4,HHI 15-20k,132
2012300,5,HHI 20-25k,73
2012300,6,HHI 25-30k,38
2012300,7,HHI 30-35k,134
2012300,8,HHI 35-40k,132
2012300,9,HHI 40-45k,90
2012300,10,HHI 45-50k,105
2012300,11,HHI 50-60k,87
2012300,12,HHI 60-75k,107
2012300,13,HHI 75-100k,111
2012300,14,HHI 100-125k,9
2012300,15,HHI 125-150k,18
2012300,16,HHI 150-200k,24
2012300,17,HHI 200k+,52
2012500,2,HHI <10k,203
2012500,3,HHI 10-15k,66
2012500,4,HHI 15-20k,62
2012500,5,HHI 20-25k,135
2012500,6,HHI 25-30k,40
2012500,7,HHI 30-35k,157
2012500,8,HHI 35-40k,88
2012500,9,HHI 40-45k,48
2012500,10,HHI 45-50k,79
2012500,11,HHI 50-60k,73
2012500,12,HHI 60-75k,53
2012500,13,HHI 75-100k,89
2012500,14,HHI 100-125k,99
2012500,15,HHI 125-150k,39
2012500,16,HHI 150-200k,44
2012500,17,HHI 200k+,41
2012701,2,HHI <10k,177
2012701,3,HHI 10-15k,68
2012701,4,HHI 15-20k,28
2012701,5,HHI 20-25k,39
2012701,6,HHI 25-30k,37
2012701,7,HHI 30-35k,93
2012701,8,HHI 35-40k,13
2012701,9,HHI 40-45k,39
2012701,10,HHI 45-50k,33
2012701,11,HHI 50-60k,54
2012701,12,HHI 60-75k,98
2012701,13,HHI 75-100k,11
2012701,14,HHI 100-125k,41
2012701,15,HHI 125-150k,12
2012701,16,HHI 150-200k,6
2012701,17,HHI 200k+,13
2012901,2,HHI <10k,135
2012901,3,HHI 10-15k,415
2012901,4,HHI 15-20k,69
2012901,5,HHI 20-25k,111
2012901,6,HHI 25-30k,199
2012901,7,HHI 30-35k,78
2012901,8,HHI 35-40k,98
2012901,9,HHI 40-45k,16
2012901,10,HHI 45-50k,63
2012901,11,HHI 50-60k,94
2012901,12,HHI 60-75k,12
2012901,13,HHI 75-100k,59
2012901,14,HHI 100-125k,109
2012901,15,HHI 125-150k,18
2012901,16,HHI 150-200k,61
2012901,17,HHI 200k+,0
2013000,2,HHI <10k,12
2013000,3,HHI 10-15k,21
2013000,4,HHI 15-20k,7
2013000,5,HHI 20-25k,16
2013000,6,HHI 25-30k,11
2013000,7,HHI 30-35k,6
2013000,8,HHI 35-40k,17
2013000,9,HHI 40-45k,5
2013000,10,HHI 45-50k,11
2013000,11,HHI 50-60k,37
2013000,12,HHI 60-75k,19
2013000,13,HHI 75-100k,63
2013000,14,HHI 100-125k,44
2013000,15,HHI 125-150k,55
2013000,16,HHI 150-200k,95
2013000,17,HHI 200k+,45
2013100,2,HHI <10k,355
2013100,3,HHI 10-15k,230
2013100,4,HHI 15-20k,136
2013100,5,HHI 20-25k,63
2013100,6,HHI 25-30k,151
2013100,7,HHI 30-35k,52
2013100,8,HHI 35-40k,65
2013100,9,HHI 40-45k,77
2013100,10,HHI 45-50k,18
2013100,11,HHI 50-60k,95
2013100,12,HHI 60-75k,114
2013100,13,HHI 75-100k,255
2013100,14,HHI 100-125k,40
2013100,15,HHI 125-150k,38
2013100,16,HHI 150-200k,8
2013100,17,HHI 200k+,18
2013200,2,HHI <10k,107
2013200,3,HHI 10-15k,58
2013200,4,HHI 15-20k,33
2013200,5,HHI 20-25k,108
2013200,6,HHI 25-30k,47
2013200,7,HHI 30-35k,0
2013200,8,HHI 35-40k,0
2013200,9,HHI 40-45k,96
2013200,10,HHI 45-50k,43
2013200,11,HHI 50-60k,79
2013200,12,HHI 60-75k,215
2013200,13,HHI 75-100k,284
2013200,14,HHI 100-125k,257
2013200,15,HHI 125-150k,299
2013200,16,HHI 150-200k,476
2013200,17,HHI 200k+,379
2013300,2,HHI <10k,486
2013300,3,HHI 10-15k,230
2013300,4,HHI 15-20k,276
2013300,5,HHI 20-25k,236
2013300,6,HHI 25-30k,79
2013300,7,HHI 30-35k,68
2013300,8,HHI 35-40k,167
2013300,9,HHI 40-45k,59
2013300,10,HHI 45-50k,103
2013300,11,HHI 50-60k,193
2013300,12,HHI 60-75k,184
2013300,13,HHI 75-100k,77
2013300,14,HHI 100-125k,112
2013300,15,HHI 125-150k,0
2013300,16,HHI 150-200k,20
2013300,17,HHI 200k+,92
2013500,2,HHI <10k,358
2013500,3,HHI 10-15k,135
2013500,4,HHI 15-20k,148
2013500,5,HHI 20-25k,89
2013500,6,HHI 25-30k,85
2013500,7,HHI 30-35k,69
2013500,8,HHI 35-40k,59
2013500,9,HHI 40-45k,62
2013500,10,HHI 45-50k,34
2013500,11,HHI 50-60k,65
2013500,12,HHI 60-75k,73
2013500,13,HHI 75-100k,139
2013500,14,HHI 100-125k,49
2013500,15,HHI 125-150k,49
2013500,16,HHI 150-200k,0
2013500,17,HHI 200k+,28
2013800,2,HHI <10k,63
2013800,3,HHI 10-15k,82
2013800,4,HHI 15-20k,68
2013800,5,HHI 20-25k,36
2013800,6,HHI 25-30k,20
2013800,7,HHI 30-35k,74
2013800,8,HHI 35-40k,37
2013800,9,HHI 40-45k,25
2013800,10,HHI 45-50k,63
2013800,11,HHI 50-60k,52
2013800,12,HHI 60-75k,126
2013800,13,HHI 75-100k,116
2013800,14,HHI 100-125k,164
2013800,15,HHI 125-150k,129
2013800,16,HHI 150-200k,45
2013800,17,HHI 200k+,31
2014100,2,HHI <10k,439
2014100,3,HHI 10-15k,174
2014100,4,HHI 15-20k,273
2014100,5,HHI 20-25k,96
2014100,6,HHI 25-30k,75
2014100,7,HHI 30-35k,249
2014100,8,HHI 35-40k,109
2014100,9,HHI 40-45k,111
2014100,10,HHI 45-50k,81
2014100,11,HHI 50-60k,121
2014100,12,HHI 60-75k,142
2014100,13,HHI 75-100k,230
2014100,14,HHI 100-125k,96
2014100,15,HHI 125-150k,49
2014100,16,HHI 150-200k,30
2014100,17,HHI 200k+,27
2014300,2,HHI <10k,161
2014300,3,HHI 10-15k,137
2014300,4,HHI 15-20k,50
2014300,5,HHI 20-25k,55
2014300,6,HHI 25-30k,59
2014300,7,HHI 30-35k,43
2014300,8,HHI 35-40k,32
2014300,9,HHI 40-45k,29
2014300,10,HHI 45-50k,15
2014300,11,HHI 50-60k,51
2014300,12,HHI 60-75k,20
2014300,13,HHI 75-100k,3
2014300,14,HHI 100-125k,0
2014300,15,HHI 125-150k,8
2014300,16,HHI 150-200k,0
2014300,17,HHI 200k+,0
2014400,2,HHI <10k,541
2014400,3,HHI 10-15k,385
2014400,4,HHI 15-20k,161
2014400,5,HHI 20-25k,132
2014400,6,HHI 25-30k,90
2014400,7,HHI 30-35k,59
2014400,8,HHI 35-40k,44
2014400,9,HHI 40-45k,143
2014400,10,HHI 45-50k,148
2014400,11,HHI 50-60k,46
2014400,12,HHI 60-75k,55
2014400,13,HHI 75-100k,51
2014400,14,HHI 100-125k,100
2014400,15,HHI 125-150k,140
2014400,16,HHI 150-200k,67
2014400,17,HHI 200k+,74
2014500,2,HHI <10k,457
2014500,3,HHI 10-15k,291
2014500,4,HHI 15-20k,173
2014500,5,HHI 20-25k,41
2014500,6,HHI 25-30k,185
2014500,7,HHI 30-35k,196
2014500,8,HHI 35-40k,189
2014500,9,HHI 40-45k,127
2014500,10,HHI 45-50k,46
2014500,11,HHI 50-60k,238
2014500,12,HHI 60-75k,128
2014500,13,HHI 75-100k,113
2014500,14,HHI 100-125k,55
2014500,15,HHI 125-150k,97
2014500,16,HHI 150-200k,45
2014500,17,HHI 200k+,19
2014701,2,HHI <10k,591
2014701,3,HHI 10-15k,330
2014701,4,HHI 15-20k,227
2014701,5,HHI 20-25k,105
2014701,6,HHI 25-30k,143
2014701,7,HHI 30-35k,110
2014701,8,HHI 35-40k,136
2014701,9,HHI 40-45k,60
2014701,10,HHI 45-50k,100
2014701,11,HHI 50-60k,60
2014701,12,HHI 60-75k,45
2014701,13,HHI 75-100k,28
2014701,14,HHI 100-125k,60
2014701,15,HHI 125-150k,0
2014701,16,HHI 150-200k,0
2014701,17,HHI 200k+,0
2014702,2,HHI <10k,344
2014702,3,HHI 10-15k,249
2014702,4,HHI 15-20k,222
2014702,5,HHI 20-25k,47
2014702,6,HHI 25-30k,76
2014702,7,HHI 30-35k,45
2014702,8,HHI 35-40k,49
2014702,9,HHI 40-45k,111
2014702,10,HHI 45-50k,96
2014702,11,HHI 50-60k,87
2014702,12,HHI 60-75k,80
2014702,13,HHI 75-100k,168
2014702,14,HHI 100-125k,62
2014702,15,HHI 125-150k,0
2014702,16,HHI 150-200k,28
2014702,17,HHI 200k+,0
2014900,2,HHI <10k,313
2014900,3,HHI 10-15k,101
2014900,4,HHI 15-20k,179
2014900,5,HHI 20-25k,181
2014900,6,HHI 25-30k,39
2014900,7,HHI 30-35k,139
2014900,8,HHI 35-40k,46
2014900,9,HHI 40-45k,45
2014900,10,HHI 45-50k,117
2014900,11,HHI 50-60k,89
2014900,12,HHI 60-75k,123
2014900,13,HHI 75-100k,152
2014900,14,HHI 100-125k,25
2014900,15,HHI 125-150k,21
2014900,16,HHI 150-200k,42
2014900,17,HHI 200k+,0
2015100,2,HHI <10k,264
2015100,3,HHI 10-15k,185
2015100,4,HHI 15-20k,241
2015100,5,HHI 20-25k,141
2015100,6,HHI 25-30k,111
2015100,7,HHI 30-35k,67
2015100,8,HHI 35-40k,85
2015100,9,HHI 40-45k,87
2015100,10,HHI 45-50k,91
2015100,11,HHI 50-60k,112
2015100,12,HHI 60-75k,41
2015100,13,HHI 75-100k,244
2015100,14,HHI 100-125k,147
2015100,15,HHI 125-150k,0
2015100,16,HHI 150-200k,24
2015100,17,HHI 200k+,0
2015200,2,HHI <10k,68
2015200,3,HHI 10-15k,21
2015200,4,HHI 15-20k,42
2015200,5,HHI 20-25k,42
2015200,6,HHI 25-30k,29
2015200,7,HHI 30-35k,20
2015200,8,HHI 35-40k,15
2015200,9,HHI 40-45k,36
2015200,10,HHI 45-50k,15
2015200,11,HHI 50-60k,67
2015200,12,HHI 60-75k,111
2015200,13,HHI 75-100k,109
2015200,14,HHI 100-125k,101
2015200,15,HHI 125-150k,47
2015200,16,HHI 150-200k,77
2015200,17,HHI 200k+,96
2015300,2,HHI <10k,458
2015300,3,HHI 10-15k,127
2015300,4,HHI 15-20k,101
2015300,5,HHI 20-25k,61
2015300,6,HHI 25-30k,47
2015300,7,HHI 30-35k,69
2015300,8,HHI 35-40k,4
2015300,9,HHI 40-45k,19
2015300,10,HHI 45-50k,92
2015300,11,HHI 50-60k,165
2015300,12,HHI 60-75k,57
2015300,13,HHI 75-100k,108
2015300,14,HHI 100-125k,40
2015300,15,HHI 125-150k,15
2015300,16,HHI 150-200k,76
2015300,17,HHI 200k+,46
2015500,2,HHI <10k,254
2015500,3,HHI 10-15k,118
2015500,4,HHI 15-20k,130
2015500,5,HHI 20-25k,144
2015500,6,HHI 25-30k,99
2015500,7,HHI 30-35k,54
2015500,8,HHI 35-40k,31
2015500,9,HHI 40-45k,103
2015500,10,HHI 45-50k,9
2015500,11,HHI 50-60k,10
2015500,12,HHI 60-75k,59
2015500,13,HHI 75-100k,64
2015500,14,HHI 100-125k,16
2015500,15,HHI 125-150k,13
2015500,16,HHI 150-200k,24
2015500,17,HHI 200k+,0
2015700,2,HHI <10k,281
2015700,3,HHI 10-15k,155
2015700,4,HHI 15-20k,183
2015700,5,HHI 20-25k,80
2015700,6,HHI 25-30k,71
2015700,7,HHI 30-35k,121
2015700,8,HHI 35-40k,174
2015700,9,HHI 40-45k,47
2015700,10,HHI 45-50k,82
2015700,11,HHI 50-60k,80
2015700,12,HHI 60-75k,87
2015700,13,HHI 75-100k,136
2015700,14,HHI 100-125k,56
2015700,15,HHI 125-150k,20
2015700,16,HHI 150-200k,53
2015700,17,HHI 200k+,69
2015800,2,HHI <10k,61
2015800,3,HHI 10-15k,10
2015800,4,HHI 15-20k,6
2015800,5,HHI 20-25k,29
2015800,6,HHI 25-30k,50
2015800,7,HHI 30-35k,29
2015800,8,HHI 35-40k,2
2015800,9,HHI 40-45k,8
2015800,10,HHI 45-50k,13
2015800,11,HHI 50-60k,45
2015800,12,HHI 60-75k,40
2015800,13,HHI 75-100k,28
2015800,14,HHI 100-125k,60
2015800,15,HHI 125-150k,37
2015800,16,HHI 150-200k,27
2015800,17,HHI 200k+,25
2015900,2,HHI <10k,255
2015900,3,HHI 10-15k,82
2015900,4,HHI 15-20k,66
2015900,5,HHI 20-25k,6
2015900,6,HHI 25-30k,83
2015900,7,HHI 30-35k,23
2015900,8,HHI 35-40k,25
2015900,9,HHI 40-45k,14
2015900,10,HHI 45-50k,3
2015900,11,HHI 50-60k,12
2015900,12,HHI 60-75k,19
2015900,13,HHI 75-100k,36
2015900,14,HHI 100-125k,57
2015900,15,HHI 125-150k,14
2015900,16,HHI 150-200k,0
2015900,17,HHI 200k+,7
2016000,2,HHI <10k,54
2016000,3,HHI 10-15k,65
2016000,4,HHI 15-20k,78
2016000,5,HHI 20-25k,68
2016000,6,HHI 25-30k,20
2016000,7,HHI 30-35k,41
2016000,8,HHI 35-40k,67
2016000,9,HHI 40-45k,60
2016000,10,HHI 45-50k,0
2016000,11,HHI 50-60k,31
2016000,12,HHI 60-75k,171
2016000,13,HHI 75-100k,305
2016000,14,HHI 100-125k,124
2016000,15,HHI 125-150k,144
2016000,16,HHI 150-200k,158
2016000,17,HHI 200k+,96
2016100,2,HHI <10k,452
2016100,3,HHI 10-15k,356
2016100,4,HHI 15-20k,210
2016100,5,HHI 20-25k,43
2016100,6,HHI 25-30k,93
2016100,7,HHI 30-35k,74
2016100,8,HHI 35-40k,106
2016100,9,HHI 40-45k,49
2016100,10,HHI 45-50k,33
2016100,11,HHI 50-60k,56
2016100,12,HHI 60-75k,94
2016100,13,HHI 75-100k,137
2016100,14,HHI 100-125k,53
2016100,15,HHI 125-150k,0
2016100,16,HHI 150-200k,45
2016100,17,HHI 200k+,0
2016200,2,HHI <10k,15
2016200,3,HHI 10-15k,21
2016200,4,HHI 15-20k,27
2016200,5,HHI 20-25k,69
2016200,6,HHI 25-30k,5
2016200,7,HHI 30-35k,31
2016200,8,HHI 35-40k,29
2016200,9,HHI 40-45k,4
2016200,10,HHI 45-50k,14
2016200,11,HHI 50-60k,14
2016200,12,HHI 60-75k,27
2016200,13,HHI 75-100k,93
2016200,14,HHI 100-125k,31
2016200,15,HHI 125-150k,44
2016200,16,HHI 150-200k,66
2016200,17,HHI 200k+,70
2016300,2,HHI <10k,0
2016300,3,HHI 10-15k,0
2016300,4,HHI 15-20k,0
2016300,5,HHI 20-25k,0
2016300,6,HHI 25-30k,0
2016300,7,HHI 30-35k,0
2016300,8,HHI 35-40k,0
2016300,9,HHI 40-45k,0
2016300,10,HHI 45-50k,0
2016300,11,HHI 50-60k,0
2016300,12,HHI 60-75k,0
2016300,13,HHI 75-100k,0
2016300,14,HHI 100-125k,0
2016300,15,HHI 125-150k,0
2016300,16,HHI 150-200k,0
2016300,17,HHI 200k+,0
2016400,2,HHI <10k,0
2016400,3,HHI 10-15k,42
2016400,4,HHI 15-20k,27
2016400,5,HHI 20-25k,0
2016400,6,HHI 25-30k,0
2016400,7,HHI 30-35k,0
2016400,8,HHI 35-40k,24
2016400,9,HHI 40-45k,0
2016400,10,HHI 45-50k,10
2016400,11,HHI 50-60k,35
2016400,12,HHI 60-75k,60
2016400,13,HHI 75-100k,84
2016400,14,HHI 100-125k,49
2016400,15,HHI 125-150k,31
2016400,16,HHI 150-200k,21
2016400,17,HHI 200k+,35
2016500,2,HHI <10k,31
2016500,3,HHI 10-15k,41
2016500,4,HHI 15-20k,24
2016500,5,HHI 20-25k,53
2016500,6,HHI 25-30k,38
2016500,7,HHI 30-35k,13
2016500,8,HHI 35-40k,0
2016500,9,HHI 40-45k,11
2016500,10,HHI 45-50k,6
2016500,11,HHI 50-60k,39
2016500,12,HHI 60-75k,31
2016500,13,HHI 75-100k,32
2016500,14,HHI 100-125k,8
2016500,15,HHI 125-150k,0
2016500,16,HHI 150-200k,0
2016500,17,HHI 200k+,3
2016600,2,HHI <10k,24
2016600,3,HHI 10-15k,30
2016600,4,HHI 15-20k,34
2016600,5,HHI 20-25k,48
2016600,6,HHI 25-30k,62
2016600,7,HHI 30-35k,25
2016600,8,HHI 35-40k,35
2016600,9,HHI 40-45k,29
2016600,10,HHI 45-50k,20
2016600,11,HHI 50-60k,34
2016600,12,HHI 60-75k,46
2016600,13,HHI 75-100k,117
2016600,14,HHI 100-125k,37
2016600,15,HHI 125-150k,64
2016600,16,HHI 150-200k,109
2016600,17,HHI 200k+,72
2016700,2,HHI <10k,162
2016700,3,HHI 10-15k,156
2016700,4,HHI 15-20k,41
2016700,5,HHI 20-25k,19
2016700,6,HHI 25-30k,77
2016700,7,HHI 30-35k,112
2016700,8,HHI 35-40k,53
2016700,9,HHI 40-45k,43
2016700,10,HHI 45-50k,22
2016700,11,HHI 50-60k,27
2016700,12,HHI 60-75k,103
2016700,13,HHI 75-100k,142
2016700,14,HHI 100-125k,47
2016700,15,HHI 125-150k,27
2016700,16,HHI 150-200k,16
2016700,17,HHI 200k+,0
2016900,2,HHI <10k,83
2016900,3,HHI 10-15k,60
2016900,4,HHI 15-20k,50
2016900,5,HHI 20-25k,30
2016900,6,HHI 25-30k,27
2016900,7,HHI 30-35k,32
2016900,8,HHI 35-40k,31
2016900,9,HHI 40-45k,27
2016900,10,HHI 45-50k,20
2016900,11,HHI 50-60k,19
2016900,12,HHI 60-75k,11
2016900,13,HHI 75-100k,14
2016900,14,HHI 100-125k,48
2016900,15,HHI 125-150k,35
2016900,16,HHI 150-200k,13
2016900,17,HHI 200k+,3
2017100,2,HHI <10k,0
2017100,3,HHI 10-15k,0
2017100,4,HHI 15-20k,0
2017100,5,HHI 20-25k,0
2017100,6,HHI 25-30k,0
2017100,7,HHI 30-35k,0
2017100,8,HHI 35-40k,0
2017100,9,HHI 40-45k,0
2017100,10,HHI 45-50k,0
2017100,11,HHI 50-60k,0
